,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
11353,1/9/2008,22:05:00,1.002,0.200,239.650,4.200,0.000,0.000,1.0
11354,6/9/2008,03:17:00,0.204,0.066,240.110,0.800,0.000,0.000,1.0
11355,10/5/2010,06:57:00,3.380,0.246,238.110,14.400,0.000,0.000,28.0
11356,1/8/2008,06:30:00,0.246,0.120,239.540,1.200,0.000,0.000,0.0
11357,27/1/2009,20:37:00,1.216,0.000,241.760,5.000,0.000,0.000,0.0
11358,30/11/2007,06:52:00,2.456,0.086,240.220,10.200,0.000,0.000,17.0
11359,8/8/2010,04:01:00,0.256,0.122,242.210,1.200,0.000,0.000,1.0
11360,3/6/2009,00:53:00,0.208,0.000,239.520,1.000,0.000,0.000,1.0
11361,26/4/2007,08:02:00,1.480,0.114,231.900,6.400,1.000,1.000,17.0
11362,30/6/2008,20:40:00,0.138,0.000,240.980,0.600,0.000,0.000,1.0
11363,6/8/2010,16:42:00,0.156,0.000,241.090,0.600,0.000,0.000,1.0
11364,11/8/2007,06:56:00,0.128,0.000,235.390,0.600,0.000,1.000,0.0
11365,2/9/2009,06:15:00,0.236,0.000,242.230,1.000,0.000,0.000,1.0
11366,11/2/2009,00:18:00,2.112,0.048,244.570,8.800,0.000,0.000,18.0
11367,6/7/2007,15:29:00,0.274,0.214,241.920,1.400,0.000,1.000,0.0
11368,12/4/2009,23:03:00,0.682,0.268,243.080,3.000,0.000,0.000,0.0
11369,13/6/2007,02:46:00,0.222,0.126,239.920,1.000,0.000,0.000,0.0
11370,12/2/2010,01:07:00,0.258,0.000,246.400,1.000,0.000,0.000,1.0
11371,9/7/2009,06:07:00,1.056,0.386,241.730,4.600,0.000,2.000,12.0
11372,30/7/2008,20:51:00,1.702,0.392,239.420,8.800,21.000,2.000,0.0
11373,24/12/2009,08:55:00,1.126,0.238,245.930,4.600,0.000,0.000,0.0
11374,8/11/2010,03:01:00,0.332,0.076,240.22,1.4,0.0,1.0,1.0
11375,18/6/2008,17:31:00,0.510,0.224,241.570,2.200,1.000,3.000,1.0
11376,27/6/2010,19:31:00,0.312,0.218,239.530,1.600,0.000,1.000,1.0
11377,16/7/2007,02:09:00,0.146,0.000,243.120,0.600,0.000,0.000,0.0
11378,6/6/2007,16:27:00,0.734,0.300,236.280,3.200,0.000,1.000,0.0
11379,24/12/2009,21:26:00,2.724,0.094,244.430,11.000,0.000,0.000,19.0
11380,20/12/2007,10:25:00,1.330,0.000,239.450,5.600,0.000,0.000,17.0
11381,9/5/2010,08:08:00,0.328,0.088,240.540,1.400,0.000,0.000,0.0
11382,21/2/2008,08:46:00,2.128,0.178,238.300,8.800,0.000,1.000,18.0
11383,26/7/2008,16:35:00,1.380,0.204,240.430,5.800,0.000,0.000,18.0
11384,16/10/2010,13:49:00,0.496,0.326,241.170,2.400,0.000,2.000,1.0
11385,11/7/2007,11:19:00,0.130,0.000,238.070,0.600,0.000,0.000,0.0
11386,11/3/2008,18:46:00,2.744,0.000,234.690,11.600,0.000,0.000,17.0
11387,23/5/2010,17:59:00,0.634,0.290,239.900,2.800,0.000,0.000,0.0
11388,27/2/2010,02:27:00,0.904,0.224,242.500,3.800,0.000,0.000,11.0
11389,29/11/2008,04:43:00,0.340,0.112,245.690,1.600,0.000,1.000,0.0
11390,12/9/2009,09:21:00,1.982,0.248,241.250,8.200,1.000,0.000,29.0
11391,14/9/2007,21:12:00,4.752,0.166,233.580,20.200,37.000,1.000,0.0
11392,9/8/2010,18:01:00,0.336,0.220,240.260,1.600,0.000,0.000,1.0
11393,25/2/2007,09:53:00,0.290,0.094,241.060,1.200,0.000,0.000,0.0
11394,29/8/2010,15:13:00,1.546,0.074,241.040,6.400,0.000,1.000,19.0
11395,10/1/2009,02:53:00,0.328,0.110,250.090,1.400,0.000,0.000,0.0
11396,12/3/2008,00:18:00,1.394,0.088,243.790,5.600,0.000,2.000,19.0
11397,7/10/2007,17:40:00,0.326,0.000,236.960,1.400,0.000,0.000,0.0
11398,20/5/2010,17:32:00,0.388,0.098,242.260,1.600,0.000,0.000,1.0
11399,25/11/2008,20:55:00,3.732,0.076,238.840,16.000,29.000,0.000,0.0
11400,31/5/2009,19:50:00,0.262,0.090,239.500,1.200,0.000,0.000,1.0
11401,6/4/2008,22:54:00,1.138,0.250,243.660,4.800,0.000,1.000,1.0
11402,29/8/2008,11:15:00,0.164,0.134,237.330,0.800,0.000,1.000,1.0
11403,2/10/2008,19:06:00,0.328,0.098,239.460,1.400,0.000,0.000,1.0
11404,11/2/2010,07:45:00,3.014,0.140,241.260,12.400,0.000,0.000,27.0
11405,19/1/2009,03:21:00,0.318,0.092,248.020,1.400,0.000,1.000,0.0
11406,18/4/2009,13:05:00,1.384,0.000,242.050,5.600,0.000,0.000,19.0
11407,16/1/2010,02:23:00,0.276,0.000,245.910,1.200,0.000,0.000,1.0
11408,29/12/2006,21:53:00,4.098,0.218,234.890,17.400,0.000,17.000,17.0
11409,13/2/2008,15:00:00,0.300,0.000,241.670,1.200,1.000,0.000,0.0
11410,10/11/2008,02:25:00,0.276,0.000,244.650,1.200,0.000,0.000,0.0
11411,22/4/2009,02:59:00,0.346,0.086,241.100,1.400,0.000,1.000,1.0
11412,30/9/2007,03:48:00,0.474,0.336,243.370,2.400,0.000,1.000,0.0
11413,3/1/2008,10:55:00,0.604,0.062,242.960,2.400,0.000,0.000,0.0
11414,12/1/2009,18:43:00,1.344,0.000,242.240,5.400,0.000,0.000,0.0
11415,30/9/2008,04:50:00,0.346,0.110,240.550,1.400,0.000,0.000,1.0
11416,19/5/2010,08:04:00,1.526,0.106,238.980,6.400,0.000,0.000,18.0
11417,17/6/2007,00:56:00,0.816,0.078,236.690,3.400,0.000,2.000,0.0
11418,13/4/2007,15:34:00,0.284,0.100,238.990,1.200,0.000,1.000,0.0
11419,28/8/2010,05:25:00,1.378,0.098,242.660,5.600,0.000,0.000,18.0
11420,31/8/2008,06:29:00,0.182,0.150,240.480,0.800,0.000,0.000,0.0
11421,31/12/2007,20:47:00,1.634,0.094,239.260,6.800,0.000,0.000,18.0
11422,17/10/2009,06:47:00,0.502,0.200,240.110,2.200,0.000,1.000,1.0
11423,8/5/2009,23:03:00,1.568,0.208,245.390,6.400,0.000,1.000,19.0
11424,10/3/2008,06:32:00,0.840,0.000,244.310,4.400,0.000,0.000,0.0
11425,18/2/2010,22:31:00,0.514,0.092,242.210,2.400,0.000,0.000,2.0
11426,29/8/2009,07:50:00,0.304,0.142,241.130,1.400,0.000,0.000,1.0
11427,21/2/2008,22:56:00,1.634,0.000,243.740,6.600,0.000,0.000,0.0
11428,14/8/2009,03:56:00,1.408,0.254,241.710,5.800,0.000,1.000,18.0
11429,22/2/2009,15:10:00,0.282,0.060,244.790,1.200,0.000,0.000,0.0
11430,8/8/2009,14:09:00,0.312,0.258,241.430,1.600,0.000,1.000,1.0
11431,19/10/2007,05:08:00,0.322,0.094,240.580,1.400,0.000,0.000,0.0
11432,28/10/2008,22:18:00,3.042,0.358,238.480,12.800,0.000,1.000,17.0
11433,25/9/2009,09:17:00,1.628,0.126,238.070,6.800,0.000,0.000,18.0
11434,15/9/2009,07:35:00,1.566,0.102,239.370,6.400,0.000,0.000,18.0
11435,18/10/2010,18:59:00,4.864,0.192,236.560,20.600,0.000,17.000,18.0
11436,1/6/2008,13:46:00,0.920,0.246,243.540,3.800,0.000,0.000,12.0
11437,11/8/2009,18:55:00,1.410,0.264,240.180,5.800,0.000,1.000,18.0
11438,17/9/2008,21:37:00,2.606,0.196,237.780,11.000,0.000,0.000,18.0
11439,26/9/2010,07:38:00,?,?,?,?,?,?,
11440,15/2/2007,01:06:00,0.556,0.000,240.900,2.200,0.000,0.000,0.0
11441,18/1/2007,23:06:00,1.336,0.000,243.400,5.400,0.000,0.000,18.0
11442,23/7/2007,02:18:00,0.180,0.000,237.240,1.000,0.000,1.000,0.0
11443,2/2/2009,07:28:00,2.236,0.094,242.260,9.200,0.000,0.000,18.0
11444,24/3/2008,13:54:00,3.492,0.066,240.050,14.600,39.000,0.000,14.0
11445,2/7/2009,12:44:00,0.670,0.202,240.610,3.000,0.000,1.000,0.0
11446,10/12/2009,10:28:00,1.398,0.120,241.460,5.800,0.000,1.000,19.0
11447,29/5/2010,23:59:00,0.850,0.112,241.690,3.600,2.000,0.000,1.0
11448,13/11/2010,06:46:00,0.488,0.07,243.84,2.0,0.0,0.0,0.0
11449,22/1/2007,02:01:00,0.320,0.132,243.100,1.400,0.000,0.000,0.0
11450,7/12/2007,21:35:00,0.294,0.084,239.040,1.200,0.000,0.000,0.0
11451,14/10/2008,12:45:00,1.410,0.162,236.610,6.000,0.000,1.000,18.0
11452,21/9/2009,11:22:00,1.388,0.190,240.910,5.800,0.000,2.000,18.0
11453,15/3/2009,14:00:00,1.442,0.098,243.890,5.800,0.000,0.000,19.0
11454,19/3/2010,04:03:00,1.554,0.086,240.990,6.400,0.000,0.000,19.0
11455,29/5/2008,06:45:00,2.320,0.000,237.770,10.000,0.000,0.000,18.0
11456,30/4/2010,17:36:00,2.628,0.384,241.680,11.600,16.000,1.000,19.0
11457,27/11/2007,22:49:00,1.812,0.184,244.100,7.400,0.000,4.000,18.0
11458,3/6/2010,06:08:00,0.350,0.204,241.720,1.600,0.000,0.000,1.0
11459,25/6/2007,10:06:00,1.202,0.000,238.650,5.000,0.000,0.000,17.0
11460,16/8/2009,03:10:00,0.294,0.246,242.940,1.600,0.000,1.000,0.0
11461,9/1/2010,05:05:00,0.252,0.000,248.090,1.000,0.000,0.000,0.0
11462,2/3/2007,07:21:00,0.316,0.132,243.010,1.400,0.000,0.000,0.0
11463,27/3/2008,13:07:00,0.390,0.212,242.280,1.800,0.000,0.000,0.0
11464,24/9/2008,11:57:00,1.452,0.000,240.660,6.000,0.000,2.000,18.0
11465,21/5/2009,15:13:00,1.482,0.100,241.060,6.200,0.000,1.000,19.0
11466,23/5/2009,22:44:00,0.476,0.068,242.990,2.000,0.000,0.000,1.0
11467,13/4/2009,06:37:00,0.394,0.114,240.520,1.800,0.000,1.000,1.0
11468,29/1/2007,08:15:00,1.414,0.072,239.190,5.800,0.000,0.000,18.0
11469,12/4/2007,18:13:00,0.448,0.316,239.640,2.200,0.000,1.000,0.0
11470,17/12/2008,18:19:00,3.498,0.210,241.400,14.400,0.000,0.000,18.0
11471,11/11/2008,10:56:00,1.412,0.000,238.600,5.800,0.000,1.000,17.0
11472,4/10/2010,04:27:00,1.370,0.182,238.030,5.800,0.000,0.000,11.0
11473,9/6/2009,03:53:00,0.308,0.116,242.200,1.400,0.000,0.000,1.0
11474,20/4/2007,19:26:00,0.334,0.152,241.570,1.600,0.000,0.000,0.0
11475,15/8/2009,05:42:00,0.192,0.048,245.020,1.000,0.000,0.000,0.0
11476,6/11/2009,23:27:00,0.404,0.256,244.650,1.800,0.000,1.000,0.0
11477,20/9/2010,01:12:00,0.320,0.224,244.250,1.600,0.000,1.000,0.0
11478,11/7/2008,05:08:00,0.776,0.096,238.100,3.200,0.000,0.000,11.0
11479,25/10/2007,05:36:00,0.276,0.054,243.150,1.400,0.000,0.000,0.0
11480,22/11/2008,23:28:00,0.896,0.102,238.420,3.800,0.000,0.000,0.0
11481,28/11/2007,15:38:00,0.498,0.246,246.100,2.200,0.000,2.000,0.0
11482,25/3/2007,00:18:00,2.334,0.052,242.160,9.600,0.000,0.000,0.0
11483,14/9/2008,08:14:00,0.494,0.174,239.780,2.800,0.000,2.000,1.0
11484,15/12/2009,09:40:00,1.486,0.116,245.410,6.000,0.000,0.000,19.0
11485,29/10/2008,19:22:00,0.750,0.000,241.570,3.000,0.000,0.000,0.0
11486,8/9/2008,12:10:00,1.302,0.096,239.550,5.400,0.000,0.000,19.0
11487,2/12/2009,01:58:00,1.432,0.108,242.330,5.800,0.000,0.000,18.0
11488,17/3/2010,13:03:00,3.518,0.410,241.820,14.800,0.000,32.000,19.0
11489,26/5/2007,00:51:00,0.222,0.000,238.810,1.000,0.000,0.000,0.0
11490,31/8/2008,08:38:00,0.122,0.000,239.660,0.800,0.000,0.000,2.0
11491,27/7/2007,05:52:00,0.210,0.100,238.020,1.000,0.000,0.000,0.0
11492,19/12/2009,20:31:00,0.306,0.000,245.710,1.200,0.000,1.000,0.0
11493,29/12/2007,13:15:00,4.134,0.506,238.460,17.400,39.000,1.000,17.0
11494,9/5/2009,22:17:00,0.642,0.000,239.530,2.600,0.000,0.000,0.0
11495,24/4/2008,10:26:00,0.354,0.104,238.510,1.400,0.000,0.000,1.0
11496,25/7/2009,04:05:00,0.240,0.144,243.690,1.000,0.000,0.000,1.0
11497,2/8/2007,09:46:00,2.228,0.000,231.620,9.600,33.000,0.000,0.0
11498,5/1/2008,00:22:00,0.392,0.114,243.310,1.600,0.000,0.000,0.0
11499,28/3/2007,13:05:00,1.436,0.148,243.360,5.800,0.000,0.000,18.0
11500,7/3/2010,10:38:00,0.410,0.218,242.930,1.800,0.000,0.000,1.0
11501,9/6/2009,21:02:00,4.598,0.000,236.980,19.400,37.000,1.000,18.0
11502,24/5/2007,03:08:00,0.206,0.050,236.600,0.800,0.000,0.000,0.0
11503,5/9/2009,10:42:00,2.814,0.364,238.060,11.800,37.000,1.000,0.0
11504,17/6/2010,00:53:00,0.286,0.072,241.470,1.400,0.000,0.000,1.0
11505,6/5/2008,03:14:00,1.310,0.000,239.200,5.400,0.000,0.000,19.0
11506,18/3/2007,13:10:00,3.316,0.170,240.420,13.800,38.000,1.000,0.0
11507,14/7/2010,12:09:00,1.964,0.446,239.090,8.400,0.000,0.000,23.0
11508,16/7/2008,22:53:00,0.726,0.272,241.870,3.200,0.000,0.000,1.0
11509,3/3/2008,03:03:00,0.594,0.098,238.750,2.400,0.000,0.000,0.0
11510,20/5/2010,12:30:00,1.432,0.000,240.950,6.000,0.000,0.000,19.0
11511,19/11/2009,08:38:00,2.260,0.172,240.580,9.400,0.000,1.000,18.0
11512,26/11/2008,11:20:00,1.296,0.074,242.210,5.200,0.000,0.000,18.0
11513,29/1/2009,17:49:00,0.796,0.062,241.670,3.400,0.000,0.000,0.0
11514,4/10/2009,20:49:00,2.590,0.046,237.880,10.800,1.000,0.000,18.0
11515,27/6/2010,11:56:00,0.402,0.196,239.490,2.000,0.000,0.000,0.0
11516,4/6/2008,10:59:00,2.618,0.212,233.940,11.200,0.000,35.000,1.0
11517,27/7/2009,19:48:00,0.888,0.258,240.170,3.800,0.000,2.000,12.0
11518,21/5/2010,02:06:00,1.340,0.052,240.830,5.400,0.000,0.000,19.0
11519,24/6/2007,15:11:00,0.576,0.074,238.620,2.400,0.000,0.000,0.0
11520,5/3/2008,17:51:00,1.472,0.214,239.260,6.200,0.000,2.000,17.0
11521,12/5/2008,03:05:00,0.256,0.132,242.370,1.200,0.000,0.000,0.0
11522,25/3/2010,12:30:00,1.826,0.118,241.010,7.600,0.000,0.000,18.0
11523,30/5/2007,22:39:00,0.532,0.000,235.790,2.200,2.000,0.000,0.0
11524,26/11/2007,12:15:00,1.600,0.150,237.970,6.800,0.000,1.000,17.0
11525,2/9/2008,08:15:00,1.344,0.190,237.470,5.600,0.000,0.000,18.0
11526,11/1/2009,22:47:00,2.640,0.078,244.030,10.800,2.000,0.000,18.0
11527,24/9/2008,10:19:00,1.220,0.000,239.760,5.000,0.000,0.000,18.0
11528,1/9/2007,10:23:00,1.372,0.222,235.650,5.800,0.000,2.000,17.0
11529,23/6/2010,06:54:00,1.444,0.000,239.860,6.000,0.000,0.000,19.0
11530,9/10/2008,06:25:00,0.626,0.088,238.760,3.200,0.000,1.000,4.0
11531,27/6/2009,05:04:00,0.244,0.096,244.250,1.000,0.000,2.000,1.0
11532,18/3/2008,18:58:00,1.386,0.078,236.840,5.800,0.000,1.000,17.0
11533,21/12/2006,08:08:00,1.232,0.172,239.870,5.200,0.000,2.000,0.0
11534,5/2/2009,12:11:00,1.318,0.052,242.720,5.400,0.000,0.000,18.0
11535,30/4/2010,07:42:00,0.346,0.096,242.010,1.400,0.000,0.000,1.0
11536,13/10/2010,02:23:00,0.252,0.060,241.810,1.000,0.000,0.000,1.0
11537,13/9/2007,18:18:00,0.734,0.096,237.740,3.000,0.000,0.000,0.0
11538,27/2/2008,21:51:00,0.306,0.096,237.250,1.200,0.000,0.000,0.0
11539,18/2/2008,03:17:00,0.242,0.000,246.640,1.000,0.000,0.000,0.0
11540,29/8/2010,04:37:00,0.180,0.000,243.530,0.800,0.000,0.000,1.0
11541,1/5/2009,05:12:00,0.646,0.000,243.490,2.600,0.000,0.000,0.0
11542,13/10/2009,00:49:00,0.288,0.068,240.400,1.200,0.000,0.000,1.0
11543,6/1/2009,11:40:00,1.462,0.070,243.630,6.000,0.000,0.000,19.0
11544,10/2/2009,09:40:00,1.300,0.000,242.700,5.200,0.000,0.000,18.0
11545,26/10/2009,20:08:00,1.548,0.048,238.130,6.400,0.000,1.000,1.0
11546,3/1/2010,18:10:00,1.172,0.132,239.070,5.200,0.000,0.000,1.0
11547,23/8/2008,17:32:00,0.082,0.000,242.980,0.200,0.000,0.000,1.0
11548,23/6/2008,22:45:00,1.434,0.092,240.330,6.000,1.000,0.000,0.0
11549,31/12/2006,13:58:00,3.508,0.130,237.970,14.600,0.000,0.000,18.0
11550,11/7/2010,01:56:00,0.980,0.268,237.030,4.200,0.000,0.000,13.0
11551,26/10/2010,15:43:00,0.472,0.232,248.600,2.000,0.000,1.000,1.0
11552,29/9/2008,19:33:00,1.978,0.400,234.570,9.200,0.000,0.000,0.0
11553,14/5/2008,18:01:00,1.992,0.306,240.690,8.600,0.000,27.000,0.0
11554,21/5/2008,00:53:00,0.322,0.236,239.390,1.600,0.000,1.000,1.0
11555,7/7/2010,11:29:00,0.160,0.000,239.330,0.800,0.000,0.000,0.0
11556,25/11/2009,02:32:00,0.336,0.112,243.410,1.400,0.000,0.000,0.0
11557,5/6/2010,22:40:00,4.518,0.310,238.950,19.000,55.000,1.000,1.0
11558,19/7/2010,12:50:00,0.156,0.000,241.830,0.600,0.000,0.000,0.0
11559,11/5/2009,14:29:00,0.910,0.098,239.880,3.800,0.000,0.000,11.0
11560,11/8/2008,16:17:00,0.242,0.242,240.320,1.400,0.000,1.000,1.0
11561,1/8/2007,22:04:00,0.170,0.092,234.480,0.800,0.000,0.000,0.0
11562,16/6/2009,12:14:00,1.918,0.234,238.760,8.000,0.000,0.000,29.0
11563,5/2/2008,21:59:00,2.368,0.000,238.650,9.800,0.000,0.000,17.0
11564,9/8/2009,21:46:00,2.310,0.366,239.380,9.600,1.000,1.000,18.0
11565,16/6/2008,23:32:00,0.292,0.188,243.540,1.400,0.000,0.000,1.0
11566,22/11/2010,14:46:00,1.67,0.05,242.31,6.8,1.0,0.0,18.0
11567,17/10/2008,15:42:00,0.480,0.092,239.650,2.000,0.000,0.000,0.0
11568,18/6/2009,18:42:00,1.248,0.000,242.350,5.000,0.000,0.000,18.0
11569,2/4/2009,20:40:00,3.750,0.000,234.940,16.600,20.000,0.000,17.0
11570,13/2/2007,20:08:00,0.830,0.000,239.400,3.400,0.000,0.000,0.0
11571,19/6/2010,05:58:00,0.356,0.230,243.900,1.800,0.000,1.000,1.0
11572,15/5/2008,13:29:00,0.322,0.226,240.070,1.600,0.000,0.000,0.0
11573,2/1/2009,17:00:00,3.158,0.284,242.310,13.600,0.000,0.000,18.0
11574,11/7/2010,01:50:00,0.260,0.090,239.180,1.200,0.000,0.000,0.0
11575,1/2/2008,11:23:00,0.408,0.086,237.680,1.800,0.000,0.000,0.0
11576,21/2/2008,14:06:00,0.418,0.046,242.350,2.000,0.000,0.000,0.0
11577,6/3/2007,09:33:00,0.902,0.254,240.080,4.000,0.000,1.000,0.0
11578,6/6/2010,13:54:00,2.244,0.400,241.790,9.400,0.000,0.000,31.0
11579,9/3/2009,09:25:00,1.366,0.080,239.240,5.600,0.000,0.000,17.0
11580,21/6/2007,10:39:00,0.302,0.222,238.910,1.600,0.000,0.000,0.0
11581,7/5/2010,02:27:00,0.344,0.066,239.660,1.400,0.000,0.000,0.0
11582,20/1/2009,11:09:00,1.302,0.066,240.560,5.400,0.000,0.000,18.0
11583,22/7/2010,15:37:00,0.414,0.332,239.470,2.200,0.000,1.000,0.0
11584,17/1/2010,17:04:00,0.614,0.000,239.450,2.600,0.000,0.000,1.0
11585,26/7/2010,12:43:00,0.280,0.096,240.440,1.200,0.000,1.000,1.0
11586,8/12/2008,10:47:00,1.394,0.000,243.860,5.600,0.000,0.000,18.0
11587,12/3/2007,10:09:00,1.854,0.120,237.200,7.800,0.000,0.000,17.0
11588,18/4/2009,07:08:00,1.096,0.240,241.910,4.600,0.000,0.000,12.0
11589,9/3/2010,08:58:00,1.748,0.066,241.650,7.200,0.000,0.000,18.0
11590,10/7/2010,13:53:00,1.580,0.420,234.390,7.000,0.000,2.000,17.0
11591,4/2/2007,08:19:00,0.640,0.376,245.400,3.000,0.000,1.000,0.0
11592,16/1/2009,12:48:00,0.346,0.074,242.500,1.400,0.000,1.000,0.0
11593,13/4/2007,10:00:00,1.258,0.000,237.720,5.200,0.000,0.000,18.0
11594,15/5/2010,16:24:00,0.408,0.000,243.640,1.800,0.000,0.000,1.0
11595,22/4/2007,09:19:00,3.284,0.052,237.110,13.800,0.000,1.000,18.0
11596,15/7/2008,10:35:00,0.238,0.116,239.670,1.000,0.000,1.000,1.0
11597,9/4/2008,21:35:00,1.200,0.000,238.680,5.000,0.000,0.000,1.0
11598,16/8/2008,13:11:00,0.156,0.124,241.310,0.800,0.000,0.000,1.0
11599,12/11/2009,01:30:00,0.226,0.000,243.320,0.800,0.000,0.000,1.0
11600,26/2/2010,00:10:00,0.744,0.168,243.070,3.000,0.000,2.000,1.0
11601,3/12/2009,11:55:00,1.376,0.000,242.420,5.600,0.000,0.000,19.0
11602,31/3/2009,22:22:00,0.906,0.196,246.150,3.800,0.000,4.000,0.0
11603,16/7/2010,11:03:00,0.226,0.098,239.570,1.000,0.000,0.000,0.0
11604,15/3/2008,14:16:00,2.058,0.076,240.580,8.600,0.000,0.000,17.0
11605,17/7/2008,04:32:00,0.230,0.094,240.590,1.000,0.000,0.000,0.0
11606,5/6/2007,04:42:00,0.362,0.216,235.390,1.800,0.000,1.000,0.0
11607,17/9/2007,00:55:00,0.370,0.338,241.720,2.000,0.000,2.000,0.0
11608,20/5/2009,00:03:00,0.606,0.152,244.550,2.600,0.000,2.000,1.0
11609,25/1/2010,16:39:00,0.390,0.090,244.460,1.600,0.000,1.000,1.0
11610,3/1/2010,02:34:00,0.284,0.000,246.220,1.200,0.000,0.000,1.0
11611,28/1/2009,15:26:00,4.258,0.000,243.540,17.400,0.000,38.000,18.0
11612,23/3/2007,03:06:00,0.212,0.000,245.120,0.800,0.000,0.000,0.0
11613,9/6/2008,02:57:00,0.264,0.120,242.310,1.200,0.000,0.000,0.0
11614,2/11/2007,15:52:00,1.312,0.000,238.250,5.400,0.000,0.000,18.0
11615,15/6/2010,16:32:00,0.270,0.104,238.740,1.200,0.000,0.000,0.0
11616,21/2/2008,18:49:00,1.952,0.000,237.100,8.200,0.000,0.000,0.0
11617,18/3/2010,17:24:00,1.248,0.224,241.130,5.200,0.000,0.000,1.0
11618,3/9/2007,03:35:00,0.220,0.066,239.050,1.000,0.000,0.000,0.0
11619,15/11/2008,10:54:00,1.504,0.174,236.950,6.400,0.000,1.000,17.0
11620,18/11/2007,18:02:00,1.520,0.088,236.360,6.400,0.000,0.000,0.0
11621,9/3/2010,06:11:00,0.446,0.212,244.300,2.000,0.000,0.000,1.0
11622,2/1/2010,23:57:00,0.468,0.138,246.730,2.000,0.000,0.000,1.0
11623,7/11/2008,00:47:00,0.392,0.098,240.370,1.600,0.000,0.000,0.0
11624,19/8/2008,00:13:00,0.334,0.380,241.310,2.000,0.000,1.000,0.0
11625,9/12/2009,10:27:00,1.426,0.138,242.820,5.800,0.000,0.000,19.0
11626,3/6/2007,11:45:00,3.680,0.364,227.700,16.200,35.000,1.000,16.0
11627,30/9/2010,11:07:00,1.434,0.056,243.380,5.800,0.000,0.000,19.0
11628,3/7/2008,15:10:00,0.228,0.112,240.240,1.000,0.000,1.000,1.0
11629,14/8/2007,13:33:00,1.154,0.000,234.370,4.800,0.000,0.000,17.0
11630,6/1/2010,04:39:00,0.256,0.000,249.620,1.000,0.000,0.000,1.0
11631,29/8/2007,06:46:00,0.284,0.256,241.880,1.600,0.000,1.000,0.0
11632,17/4/2008,11:01:00,0.266,0.000,241.350,1.200,0.000,0.000,0.0
11633,8/10/2010,01:03:00,0.316,0.000,240.090,1.200,0.000,0.000,0.0
11634,11/10/2010,19:52:00,2.298,0.060,235.470,10.000,0.000,23.000,1.0
11635,28/5/2010,15:15:00,1.276,0.072,237.040,5.400,0.000,2.000,18.0
11636,3/6/2009,19:13:00,0.272,0.000,241.140,1.400,0.000,0.000,1.0
11637,22/11/2010,08:39:00,4.002,0.246,236.96,16.8,1.0,39.0,17.0
11638,31/12/2008,05:00:00,1.396,0.058,242.350,5.600,0.000,0.000,18.0
11639,28/12/2007,03:38:00,0.356,0.192,248.820,1.600,0.000,0.000,0.0
11640,27/7/2009,00:34:00,0.282,0.174,243.140,1.400,0.000,1.000,1.0
11641,9/9/2008,02:58:00,0.172,0.000,240.030,0.800,0.000,0.000,1.0
11642,10/10/2009,02:52:00,0.404,0.208,242.990,1.800,0.000,0.000,1.0
11643,16/12/2008,12:44:00,1.444,0.000,241.190,6.000,0.000,0.000,18.0
11644,12/4/2009,06:16:00,0.258,0.000,240.630,1.000,0.000,0.000,0.0
11645,15/9/2010,09:31:00,1.336,0.174,236.120,5.600,0.000,1.000,18.0
11646,23/9/2009,14:54:00,1.324,0.100,239.720,5.400,0.000,1.000,18.0
11647,13/8/2007,04:45:00,0.126,0.000,234.990,0.600,0.000,0.000,0.0
11648,19/10/2009,12:13:00,0.326,0.098,243.110,1.400,0.000,0.000,1.0
11649,4/5/2008,13:27:00,0.654,0.316,239.790,3.000,0.000,1.000,1.0
11650,10/5/2007,03:06:00,0.114,0.000,237.200,0.600,0.000,0.000,0.0
11651,13/11/2007,09:02:00,1.466,0.192,235.730,6.200,0.000,2.000,17.0
11652,22/9/2007,10:39:00,1.368,0.162,242.250,5.600,0.000,1.000,18.0
11653,8/10/2007,18:09:00,1.332,0.064,236.280,5.600,0.000,2.000,17.0
11654,11/10/2008,13:54:00,1.524,0.000,239.450,6.400,1.000,0.000,18.0
11655,1/3/2009,22:42:00,0.394,0.000,243.240,1.600,0.000,0.000,0.0
11656,28/10/2008,00:13:00,0.320,0.084,242.900,1.400,0.000,0.000,0.0
11657,5/2/2010,06:50:00,2.294,0.122,244.880,9.400,0.000,0.000,1.0
11658,3/12/2007,19:44:00,3.208,0.206,237.460,13.400,0.000,0.000,17.0
11659,3/2/2008,13:22:00,1.634,0.094,240.670,6.800,0.000,0.000,17.0
11660,31/3/2010,14:08:00,0.644,0.076,242.710,2.600,0.000,5.000,1.0
11661,28/10/2010,08:12:00,0.308,0.0,248.54,1.2,0.0,0.0,1.0
11662,1/9/2007,00:43:00,0.152,0.000,241.120,0.600,0.000,0.000,0.0
11663,25/4/2009,08:01:00,0.494,0.152,240.620,2.200,0.000,1.000,0.0
11664,20/4/2007,14:39:00,0.304,0.102,240.650,1.400,0.000,1.000,0.0
11665,16/11/2008,13:23:00,2.256,0.296,237.870,9.600,1.000,2.000,17.0
11666,16/3/2007,14:08:00,0.336,0.120,241.830,1.400,0.000,0.000,0.0
11667,6/9/2007,04:55:00,0.254,0.196,240.640,1.200,0.000,1.000,0.0
11668,2/11/2010,17:38:00,0.44,0.214,240.8,2.0,0.0,0.0,1.0
11669,25/8/2007,15:20:00,1.380,0.236,236.740,5.800,1.000,1.000,17.0
